"","CALENDAR_YEAR","COVERAGE_TYPE","VESSEL_TYPE","GEAR_TYPE","MANAGEMENT_PROGRAM_CODE","NMFS_REGION","TOTAL_DAYS","TOTAL_OBSERVERS","TOTAL_CRUISES","DISTINCT_OBSERVER_ASSIGNMENTS","OLE_CATEGORY","AFFIDAVIT_TYPE","TOTAL_STATEMENTS","TOTAL_INCIDENTS","CONFI_FLAG","AFFIS_PER_DAY","INCIDENTS_PER_DAY","STATEMENTS_PER_1000_DEPLOYED_DAYS","INCIDENTS_PER_1000_DEPLOYED_DAYS","STATEMENTS_PER_90_DEPLOYED_DAYS","INCIDENTS_PER_90_DEPLOYED_DAYS","STATEMENTS_PER_OBSERVER","INCIDENTS_PER_OBSERVER","STATEMENTS_PER_CRUISE","INCIDENTS_PER_CRUISE","STATEMENTS_PER_ASSIGNMENT","INCIDENTS_PER_ASSIGNMENT"
"86",2023,"FULL","CP/MS","NPT","OA","BSAI",1527,63,70,74,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",3.99266928383091,7.36524908498214,0,0.00261471465869739,0.00482334583168444,2.61471465869739,4.82334583168444,0.235324319282765,0.4341011248516,0.063375702917951,0.116908715634637,0.0570381326261559,0.105217844071173,0.0539549903220394,0.0995303930402992
"87",2023,"FULL","CP/MS","NPT","OA","BSAI",1527,63,70,74,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",1.40812775236984,23.8278428082035,0,0.000922153079482543,0.0156043502345799,0.922153079482543,15.6043502345799,0.0829937771534289,1.40439152111219,0.0223512341646007,0.378219727114341,0.0201161107481406,0.340397754402907,0.0190287534104033,0.321997875786534
"88",2023,"FULL","CP/MS","NPT","OA","BSAI",1527,63,70,74,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",0.727891156462585,3.45578231292517,0,0.0004766805215865,0.00226311873799946,0.4766805215865,2.26311873799946,0.042901246942785,0.203680686419951,0.0115538278803585,0.0548536875067487,0.0103984450923226,0.0493683187560739,0.00983636697922412,0.0466997609854753
"89",2023,"FULL","CP/MS","NPT","OA","BSAI",1527,63,70,74,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",0.314814814814815,0.314814814814815,0,0.000206165563074535,0.000206165563074535,0.206165563074535,0.206165563074535,0.0185549006767081,0.0185549006767081,0.00499706055261611,0.00499706055261611,0.0044973544973545,0.0044973544973545,0.00425425425425425,0.00425425425425425
"90",2023,"FULL","CP/MS","NPT","OA","BSAI",1527,63,70,74,"OLE PRIORITY: SAFETY AND DUTIES","INTERFERENCE WITH DUTIES",0.270833333333333,0.541666666666667,0,0.000177363021174416,0.000354726042348832,0.177363021174416,0.354726042348832,0.0159626719056974,0.0319253438113949,0.0042989417989418,0.0085978835978836,0.00386904761904762,0.00773809523809524,0.00365990990990991,0.00731981981981982
"91",2023,"FULL","CP/MS","NPT","OA","BSAI",1527,63,70,74,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",0.0964912280701754,8.58771929824561,0,6.31900642240835e-05,0.00562391571594343,0.0631900642240835,5.62391571594343,0.00568710578016751,0.506152414434908,0.00153160679476469,0.136313004734057,0.00137844611528822,0.122681704260652,0.00130393551446183,0.116050260787103
"92",2023,"FULL","CP/MS","NPT","OA","BSAI",1527,63,70,74,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",1.54875825928458,5.67885623148781,0,0.001014249023762,0.00371896282350217,1.014249023762,3.71896282350217,0.0912824121385801,0.334706654115195,0.0245834644330885,0.0901405751029811,0.0221251179897796,0.081126517592683,0.0209291656660078,0.0767413004255109
"93",2023,"FULL","CP/MS","NPT","OA","GOA",383,23,23,23,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1.13352418191128,1.31407973746683,0,0.00295959316425921,0.00343101759129722,2.95959316425921,3.43101759129722,0.266363384783329,0.30879158321675,0.0492836600830991,0.0571339016289928,0.0492836600830991,0.0571339016289928,0.0492836600830991,0.0571339016289928
"94",2023,"FULL","CP/MS","NPT","OA","GOA",383,23,23,23,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",0.969552889384685,13.6184507751247,0,0.00253146968507751,0.0355573127287851,2.53146968507751,35.5573127287851,0.227832271656976,3.20015814559065,0.0421544734515081,0.592106555440203,0.0421544734515081,0.592106555440203,0.0421544734515081,0.592106555440203
"95",2023,"FULL","CP/MS","NPT","OA","GOA",383,23,23,23,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",0.361111111111111,3.06944444444444,0,0.000942848854076008,0.00801421525964607,0.942848854076008,8.01421525964607,0.0848563968668407,0.721279373368146,0.0157004830917874,0.133454106280193,0.0157004830917874,0.133454106280193,0.0157004830917874,0.133454106280193
"96",2023,"FULL","CP/MS","NPT","OA","GOA",383,23,23,23,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",0.574966104729989,1.49432094343967,0,0.00150121698362921,0.00390162126224456,1.50121698362921,3.90162126224456,0.135109528526629,0.35114591360201,0.0249985262926082,0.0649704758017246,0.0249985262926082,0.0649704758017246,0.0249985262926082,0.0649704758017246
"97",2023,"FULL","CP/MS","NPT","OA","GOA",383,23,23,23,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",0.140350877192982,12.4912280701754,0,0.000366451376482983,0.0326141725069855,0.366451376482983,32.6141725069855,0.0329806238834685,2.93527552562869,0.0061022120518688,0.543096872616323,0.0061022120518688,0.543096872616323,0.0061022120518688,0.543096872616323
"98",2023,"FULL","CP/MS","NPT","OA","GOA",383,23,23,23,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",0.692460317460317,0.692460317460317,0,0.00180799038501388,0.00180799038501388,1.80799038501388,1.80799038501388,0.16271913465125,0.16271913465125,0.0301069703243616,0.0301069703243616,0.0301069703243616,0.0301069703243616,0.0301069703243616,0.0301069703243616
"99",2023,"FULL","CP/MS","NPT","RPP","GOA",410,15,16,16,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",1.60732323232323,2.42676767676768,0,0.00392030056664203,0.00591894555309189,3.92030056664203,5.91894555309189,0.352827050997783,0.53270509977827,0.107154882154882,0.161784511784512,0.100457702020202,0.15167297979798,0.100457702020202,0.15167297979798
"100",2023,"FULL","CP/MS","NPT","RPP","GOA",410,15,16,16,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",1.55821978708577,30.9120659409319,0,0.00380053606606285,0.0753952827827608,3.80053606606285,75.3952827827608,0.342048245945656,6.78557545044847,0.103881319139051,2.06080439606213,0.0973887366928604,1.93200412130825,0.0973887366928604,1.93200412130825
"101",2023,"FULL","CP/MS","NPT","RPP","GOA",410,15,16,16,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",1.63888888888889,13.9305555555556,0,0.00399728997289973,0.0339769647696477,3.99728997289973,33.9769647696477,0.359756097560976,3.05792682926829,0.109259259259259,0.928703703703704,0.102430555555556,0.870659722222222,0.102430555555556,0.870659722222222
"102",2023,"FULL","CP/MS","NPT","RPP","GOA",410,15,16,16,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",0.770340999206979,0.770340999206979,0,0.00187888048587068,0.00187888048587068,1.87888048587068,1.87888048587068,0.169099243728361,0.169099243728361,0.0513560666137986,0.0513560666137986,0.0481463124504362,0.0481463124504362,0.0481463124504362,0.0481463124504362
"103",2023,"FULL","CP/MS","POT","CDQ","BSAI",246,10,10,10,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",1,3,0,0.0040650406504065,0.0121951219512195,4.0650406504065,12.1951219512195,0.365853658536585,1.09756097560976,0.1,0.3,0.1,0.3,0.1,0.3
"104",2023,"FULL","CP/MS","POT","CDQ","BSAI",246,10,10,10,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",0.455555555555556,2.27777777777778,0,0.00185185185185185,0.00925925925925926,1.85185185185185,9.25925925925926,0.166666666666667,0.833333333333333,0.0455555555555556,0.227777777777778,0.0455555555555556,0.227777777777778,0.0455555555555556,0.227777777777778
"105",2023,"FULL","CP/MS","POT","CDQ","BSAI",246,10,10,10,"COAST GUARD","MARPOL/OIL SPILL",1,2,0,0.0040650406504065,0.00813008130081301,4.0650406504065,8.13008130081301,0.365853658536585,0.731707317073171,0.1,0.2,0.1,0.2,0.1,0.2
"106",2023,"FULL","CP/MS","POT","CDQ","BSAI",246,10,10,10,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",0.0909090909090909,0.0909090909090909,0,0.000369549150036955,0.000369549150036955,0.369549150036955,0.369549150036955,0.0332594235033259,0.0332594235033259,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
"107",2023,"FULL","CP/MS","POT","CDQ","BSAI",246,10,10,10,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",1,122,0,0.0040650406504065,0.495934959349593,4.0650406504065,495.934959349593,0.365853658536585,44.6341463414634,0.1,12.2,0.1,12.2,0.1,12.2
"108",2023,"FULL","CP/MS","POT","IFQ","BSAI",166,7,7,7,"ALL OTHER STATEMENT TYPES","INTERFERENCE WITH DUTIES",0.611111111111111,3.66666666666667,0,0.0036813922356091,0.0220883534136546,3.6813922356091,22.0883534136546,0.331325301204819,1.98795180722892,0.0873015873015873,0.523809523809524,0.0873015873015873,0.523809523809524,0.0873015873015873,0.523809523809524
"109",2023,"FULL","CP/MS","POT","IFQ","BSAI",166,7,7,7,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",0.144444444444444,0.722222222222222,0,0.000870147255689424,0.00435073627844712,0.870147255689424,4.35073627844712,0.0783132530120482,0.391566265060241,0.0206349206349206,0.103174603174603,0.0206349206349206,0.103174603174603,0.0206349206349206,0.103174603174603
"110",2023,"FULL","CP/MS","POT","IFQ","BSAI",166,7,7,7,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",0.582792207792208,0.582792207792208,0,0.00351079643248318,0.00351079643248318,3.51079643248318,3.51079643248318,0.315971678923486,0.315971678923486,0.0832560296846011,0.0832560296846011,0.0832560296846011,0.0832560296846011,0.0832560296846011,0.0832560296846011
"111",2023,"FULL","CP/MS","POT","IFQ","BSAI",166,7,7,7,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",0.611111111111111,0.611111111111111,0,0.0036813922356091,0.0036813922356091,3.6813922356091,3.6813922356091,0.331325301204819,0.331325301204819,0.0873015873015873,0.0873015873015873,0.0873015873015873,0.0873015873015873,0.0873015873015873,0.0873015873015873
"112",2023,"FULL","CP/MS","POT","IFQ","GOA",114,3,3,3,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",0.25974025974026,0.25974025974026,0,0.00227842333105491,0.00227842333105491,2.27842333105491,2.27842333105491,0.205058099794942,0.205058099794942,0.0865800865800866,0.0865800865800866,0.0865800865800866,0.0865800865800866,0.0865800865800866,0.0865800865800866
"113",2023,"FULL","CP/MS","POT","OA","BSAI",156,7,7,7,"COAST GUARD","MARPOL/OIL SPILL",1,1,0,0.00641025641025641,0.00641025641025641,6.41025641025641,6.41025641025641,0.576923076923077,0.576923076923077,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143
"114",2023,"FULL","CP/MS","POT","OA","BSAI",156,7,7,7,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",2.62337662337662,3.62337662337662,0,0.0168165168165168,0.0232267732267732,16.8165168165168,23.2267732267732,1.51348651348651,2.09040959040959,0.374768089053803,0.517625231910946,0.374768089053803,0.517625231910946,0.374768089053803,0.517625231910946
"115",2023,"FULL","CP/MS","POT","OA","BSAI",156,7,7,7,"OLE PRIORITY: SAFETY AND DUTIES","INTERFERENCE WITH DUTIES",1,2,0,0.00641025641025641,0.0128205128205128,6.41025641025641,12.8205128205128,0.576923076923077,1.15384615384615,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286
"116",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"ALL OTHER STATEMENT TYPES","CONTRACTOR REQUIREMENTS",1.45544554455446,69.3960396039604,0,0.000353349246068088,0.0168477882019812,0.353349246068088,16.8477882019812,0.0318014321461279,1.5163009381783,0.0207920792079208,0.991371994342291,0.0189018901890189,0.901247267583901,0.0189018901890189,0.901247267583901
"117",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"ALL OTHER STATEMENT TYPES","INTERFERENCE WITH DUTIES",1.92682926829268,5.78048780487805,0,0.000467790548262365,0.0014033716447871,0.467790548262365,1.4033716447871,0.0421011493436129,0.126303448030839,0.0275261324041812,0.0825783972125436,0.0250237567310738,0.0750712701932214,0.0250237567310738,0.0750712701932214
"118",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",2.4116906886296,102.108899565317,0,0.00058550393023297,0.0247897304115846,0.58550393023297,24.7897304115846,0.0526953537209673,2.23107573704261,0.0344527241232801,1.45869856521881,0.031320658293891,1.32608960474437,0.031320658293891,1.32608960474437
"119",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"COAST GUARD","MARPOL/OIL SPILL",2,2,0,0.000485554746297645,0.000485554746297645,0.485554746297645,0.485554746297645,0.0436999271667881,0.0436999271667881,0.0285714285714286,0.0285714285714286,0.025974025974026,0.025974025974026,0.025974025974026,0.025974025974026
"120",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"COAST GUARD","SAFETY-USCG-EQUIPMENT",1,11,0,0.000242777373148823,0.00267055110463705,0.242777373148823,2.67055110463705,0.021849963583394,0.240349599417334,0.0142857142857143,0.157142857142857,0.012987012987013,0.142857142857143,0.012987012987013,0.142857142857143
"121",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"COAST GUARD","SAFETY-USCG-FAIL TO CONDUCT DRILLS AND/OR SAFETY ORIENTATION",2.76276541562482,51.2079701310803,0,0.00067073693023181,0.012432136472707,0.67073693023181,12.432136472707,0.0603663237208629,1.11889228254363,0.0394680773660689,0.731542430444004,0.0358800703327899,0.665038573130912,0.0358800703327899,0.665038573130912
"122",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",7.70927976947643,11.2315858779184,0,0.00187163869130285,0.00272677491573645,1.87163869130285,2.72677491573645,0.168447482217256,0.245409742416281,0.110132568135378,0.160451226827406,0.100120516486707,0.145864751661278,0.100120516486707,0.145864751661278
"123",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",3.65835962843635,8.87575093278418,0,0.000888166940625481,0.00215483149618455,0.888166940625481,2.15483149618455,0.0799350246562932,0.19393483465661,0.0522622804062336,0.126796441896917,0.0475111640056669,0.115269492633561,0.0475111640056669,0.115269492633561
"124",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",6.47627476086465,531.952549521729,0,0.00157229297423274,0.129146042612704,1.57229297423274,129.146042612704,0.141506367680947,11.6231438351434,0.092518210869495,7.59932213602471,0.0841074644268137,6.90847466911337,0.0841074644268137,6.90847466911337
"125",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",3.4116906886296,34.7296957218028,0,0.000828281303381793,0.00843158429759718,0.828281303381793,8.43158429759718,0.0745453173043613,0.758842586783746,0.0487384384089943,0.496138510311468,0.044307671280904,0.451035009374062,0.044307671280904,0.451035009374062
"126",2023,"FULL","CP/MS","PTR","AFA","BSAI",4119,70,77,77,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",10.9319585408019,229.866056755066,0,0.00265403217790773,0.0558062774350732,2.65403217790773,55.8062774350732,0.238862896011695,5.02256496915659,0.15617083629717,3.28380081078666,0.141973487542882,2.98527346435151,0.141973487542882,2.98527346435151
"127",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"ALL OTHER STATEMENT TYPES","CONTRACTOR REQUIREMENTS",0.544554455445545,26.6039603960396,0,0.000498219995833069,0.0243403114327901,0.498219995833069,24.3403114327901,0.0448397996249762,2.19062802895111,0.0123762376237624,0.604635463546355,0.0113448844884488,0.554249174917492,0.0113448844884488,0.554249174917492
"128",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"ALL OTHER STATEMENT TYPES","INTERFERENCE WITH DUTIES",0.0731707317073171,0.219512195121951,0,6.69448597505188e-05,0.000200834579251556,0.0669448597505188,0.200834579251556,0.00602503737754669,0.0180751121326401,0.0016629711751663,0.00498891352549889,0.00152439024390244,0.00457317073170732,0.00152439024390244,0.00457317073170732
"129",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",0.588309311370396,41.8911004346831,0,0.000538251885974745,0.0383267158597284,0.538251885974745,38.3267158597284,0.048442669737727,3.44940442737556,0.013370666167509,0.952070464424617,0.0122564439868832,0.872731259055899,0.0122564439868832,0.872731259055899
"130",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"COAST GUARD","SAFETY-USCG-FAIL TO CONDUCT DRILLS AND/OR SAFETY ORIENTATION",1.23723458437518,25.7920298689197,0,0.001131962108303,0.0235974655708323,1.131962108303,23.5974655708323,0.10187658974727,2.12377190137491,0.0281189678267086,0.586182497020903,0.0257757205078162,0.537333955602495,0.0257757205078162,0.537333955602495
"131",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"COAST GUARD","SAFETY-USCG-MARINE CASUALTY",2.29072023052357,3.76841412208156,0,0.00209580990898771,0.00344777138342321,2.09580990898771,3.44777138342321,0.188622891808894,0.310299424508088,0.0520618234209902,0.0856457755018537,0.0477233381359077,0.0785086275433659,0.0477233381359077,0.0785086275433659
"132",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",1.34164037156365,3.12424906721582,0,0.00122748432896948,0.00285841634694951,1.22748432896948,2.85841634694951,0.110473589607253,0.257257471225456,0.0304918266264465,0.0710056606185414,0.0279508410742426,0.0650885222336629,0.0279508410742426,0.0650885222336629
"133",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",0.523725239135347,1.04745047827069,0,0.000479163073316877,0.000958326146633755,0.479163073316877,0.958326146633754,0.043124676598519,0.0862493531970379,0.0119028463439852,0.0238056926879703,0.0109109424819864,0.0218218849639728,0.0109109424819864,0.0218218849639728
"134",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",0.588309311370396,3.27030427819721,0,0.000538251885974745,0.00299204417035426,0.538251885974745,2.99204417035426,0.048442669737727,0.269283975331884,0.013370666167509,0.0743250972317547,0.0122564439868832,0.0681313391291085,0.0122564439868832,0.0681313391291085
"135",2023,"FULL","CP/MS","PTR","CDQ","BSAI",1093,44,48,48,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",2.06804145919807,82.1339432449336,0,0.0018920781877384,0.0751454192542851,1.8920781877384,75.1454192542851,0.170287036896456,6.76308773288566,0.0470009422545017,1.86668052829395,0.0430841970666265,1.71112381760278,0.0430841970666265,1.71112381760278
"136",2023,"FULL","CP/MS","PTR","RPP","GOA",77,3,3,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2023,"FULL","CV","NPT","OA","BSAI",184,15,15,15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2023,"FULL","CV","NPT","RPP","GOA",275,26,28,34,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",1,1,0,0.00363636363636364,0.00363636363636364,3.63636363636364,3.63636363636364,0.327272727272727,0.327272727272727,0.0384615384615385,0.0384615384615385,0.0357142857142857,0.0357142857142857,0.0294117647058824,0.0294117647058824
"139",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"ALL OTHER STATEMENT TYPES","OPERATIONAL REQUIREMENTS",1,32,0,0.000355745286374956,0.0113838491639986,0.355745286374956,11.3838491639986,0.032017075773746,1.02454642475987,0.0161290322580645,0.516129032258065,0.0147058823529412,0.470588235294118,0.0135135135135135,0.432432432432432
"140",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",3,71,0,0.00106723585912487,0.0252579153326218,1.06723585912487,25.2579153326218,0.096051227321238,2.27321237993597,0.0483870967741935,1.14516129032258,0.0441176470588235,1.04411764705882,0.0405405405405405,0.959459459459459
"141",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"ALL OTHER STATEMENT TYPES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",1,1,0,0.000355745286374956,0.000355745286374956,0.355745286374956,0.355745286374956,0.032017075773746,0.032017075773746,0.0161290322580645,0.0161290322580645,0.0147058823529412,0.0147058823529412,0.0135135135135135,0.0135135135135135
"142",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"ALL OTHER STATEMENT TYPES","SUSTAINABLE FISHERIES",2,2,0,0.000711490572749911,0.000711490572749911,0.711490572749911,0.711490572749911,0.064034151547492,0.064034151547492,0.032258064516129,0.032258064516129,0.0294117647058824,0.0294117647058824,0.027027027027027,0.027027027027027
"143",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"COAST GUARD","SAFETY-USCG-EQUIPMENT",1,1,0,0.000355745286374956,0.000355745286374956,0.355745286374956,0.355745286374956,0.032017075773746,0.032017075773746,0.0161290322580645,0.0161290322580645,0.0147058823529412,0.0147058823529412,0.0135135135135135,0.0135135135135135
"144",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"COAST GUARD","SAFETY-USCG-FAIL TO CONDUCT DRILLS AND/OR SAFETY ORIENTATION",1,1,0,0.000355745286374956,0.000355745286374956,0.355745286374956,0.355745286374956,0.032017075773746,0.032017075773746,0.0161290322580645,0.0161290322580645,0.0147058823529412,0.0147058823529412,0.0135135135135135,0.0135135135135135
"145",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",1,20,0,0.000355745286374956,0.00711490572749911,0.355745286374956,7.11490572749911,0.032017075773746,0.64034151547492,0.0161290322580645,0.32258064516129,0.0147058823529412,0.294117647058824,0.0135135135135135,0.27027027027027
"146",2023,"FULL","CV","PTR","AFA","BSAI",2811,62,68,74,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",2,2,0,0.000711490572749911,0.000711490572749911,0.711490572749911,0.711490572749911,0.064034151547492,0.064034151547492,0.032258064516129,0.032258064516129,0.0294117647058824,0.0294117647058824,0.027027027027027,0.027027027027027
"147",2023,"FULL","CV","PTR","RPP","GOA",388,30,32,39,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",1,4,0,0.00257731958762887,0.0103092783505155,2.57731958762887,10.3092783505155,0.231958762886598,0.927835051546392,0.0333333333333333,0.133333333333333,0.03125,0.125,0.0256410256410256,0.102564102564103
"148",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"ALL OTHER STATEMENT TYPES","CONTRACTOR REQUIREMENTS",2,62,0,0.000567054153671676,0.0175786787638219,0.567054153671676,17.5786787638219,0.0510348738304508,1.58208108874397,0.021505376344086,0.666666666666667,0.0194174757281553,0.601941747572815,0.0181818181818182,0.563636363636364
"149",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"ALL OTHER STATEMENT TYPES","INTERFERENCE WITH DUTIES",2,6,0,0.000567054153671676,0.00170116246101503,0.567054153671676,1.70116246101503,0.0510348738304508,0.153104621491352,0.021505376344086,0.0645161290322581,0.0194174757281553,0.058252427184466,0.0181818181818182,0.0545454545454545
"150",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"ALL OTHER STATEMENT TYPES","PERMITS/DOCUMENTS/RECORD KEEPING AND REPORTING",3.62024312896406,364.07478858351,0,0.00102643695179021,0.103225060556708,1.02643695179021,103.225060556708,0.0923793256611186,9.29025545010373,0.0389273454727318,3.91478267294096,0.0351479915433404,3.53470668527679,0.0329113011724005,3.30977080530463
"151",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"LIMITED ACCESS PROGRAMS","GEAR/EQUIPMENT REQUIREMENTS",4.5145125958379,133.054901423877,0,0.00127998655963649,0.0377246672593925,1.27998655963649,37.7246672593925,0.115198790367284,3.39522005334532,0.0485431461918053,1.43069786477287,0.043830219377067,1.29179515945512,0.0410410235985263,1.20959001294434
"152",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"LIMITED ACCESS PROGRAMS","OPERATIONAL REQUIREMENTS",5.07890653523184,390.629837531946,0,0.00144000752345672,0.110754135960291,1.44000752345672,110.754135960291,0.129600677111104,9.96787223642618,0.0546118982282993,4.20032083367684,0.0493097721867169,3.79252269448491,0.0461718775930167,3.55118034119951
"153",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"OLE PRIORITY: INTER-PERSONAL","OBSERVER SAFETY AND WORK ENVIRONMENT",2.40804406436937,12.3825385457916,0,0.000682745694462536,0.00351078495769537,0.682745694462536,3.51078495769537,0.0614471125016283,0.315970646192583,0.0258929469287029,0.1331455757612,0.0233790685861103,0.120218820832928,0.0218913096760851,0.112568532234469
"154",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"OLE PRIORITY: SAFETY AND DUTIES","OBSERVER SAFETY AND WORK ENVIRONMENT",7.82612594878088,150.141158807488,0,0.00221891861320694,0.0425690838694325,2.21891861320694,42.5690838694325,0.199702675188625,3.83121754824893,0.084151891922375,1.61442106244611,0.0759818053279697,1.45768115347076,0.0711465995343716,1.36491962552262
"155",2023,"FULL","PLANT"," ","AFA","BSAI",3527,93,103,110,"PROTECTED RESOURCE & PROHIBITED SPECIES","PROHIBITED SPECIES/MARINE MAMMALS/SEABIRDS",2.83152173913043,255.538043478261,0,0.00080281308169278,0.0724519544877405,0.80281308169278,72.4519544877405,0.0722531773523502,6.52067590389665,0.0304464703132305,2.74772089761571,0.0274905023216547,2.48095187842972,0.0257411067193676,2.32307312252964
